alias,name,noise_level,url,scraped_at,error
dHfQ8BSHJFVc0LxTT8ULNQ,La Connessa,,https://www.yelp.com/biz/dHfQ8BSHJFVc0LxTT8ULNQ,2026-04-22T06:49:17.266214+00:00,
dJv1oV2y0Vzc0-Nk9Rs63w,Oodle Yunnan Rice Noodle,moderate_noise,https://www.yelp.com/biz/dJv1oV2y0Vzc0-Nk9Rs63w,2026-04-22T07:31:56.516982+00:00,
dU04BKGhaB19ipLoKM7tRw,Shokudou,moderate_noise,https://www.yelp.com/biz/dU04BKGhaB19ipLoKM7tRw,2026-04-22T06:41:49.428310+00:00,
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim And Beef Soup,,https://www.yelp.com/biz/dY0Mc_PHH6nLENvWmVtwxQ,2026-04-22T06:49:16.386763+00:00,
da-flora-a-venetian-osteria-san-francisco,Da Flora A Venetian Osteria,moderate_noise,https://www.yelp.com/biz/da-flora-a-venetian-osteria-san-francisco,2026-04-22T07:12:07.650446+00:00,
dabao-singapore-san-francisco,Dabao Singapore,,https://www.yelp.com/biz/dabao-singapore-san-francisco,2026-04-22T06:37:29.589481+00:00,
dacha-kitchen-and-bar-san-francisco-3,Dacha Kitchen And Bar,,https://www.yelp.com/biz/dacha-kitchen-and-bar-san-francisco-3,2026-04-22T06:28:01.068971+00:00,
daeho-kalbijjim-and-beef-soup-san-francisco-9,Daeho Kalbijjim And Beef Soup,,https://www.yelp.com/biz/daeho-kalbijjim-and-beef-soup-san-francisco-9,2026-04-22T06:48:38.969387+00:00,
daffodil-san-francisco,Daffodil,moderate_noise,https://www.yelp.com/biz/daffodil-san-francisco,2026-04-22T07:12:55.222699+00:00,
dalida-san-francisco-2,Dalida,moderate_noise,https://www.yelp.com/biz/dalida-san-francisco-2,2026-04-22T06:48:51.536756+00:00,
daly-buffet-daly-city,Daly Buffet Daly City,loud,https://www.yelp.com/biz/daly-buffet-daly-city,2026-04-22T07:12:19.522539+00:00,
dancing-yak-san-francisco-10,Dancing Yak,moderate_noise,https://www.yelp.com/biz/dancing-yak-san-francisco-10,2026-04-22T07:28:56.773691+00:00,
dash-san-francisco-4,Dash,,https://www.yelp.com/biz/dash-san-francisco-4,2026-04-22T07:15:11.636691+00:00,
del-popolo-san-francisco-3,Del Popolo,loud,https://www.yelp.com/biz/del-popolo-san-francisco-3,2026-04-22T07:23:30.839895+00:00,
delam-san-francisco,Delam,,https://www.yelp.com/biz/delam-san-francisco,2026-04-22T06:36:11.454807+00:00,
delfina-san-francisco,Delfina,moderate_noise,https://www.yelp.com/biz/delfina-san-francisco,2026-04-22T06:49:18.208895+00:00,
deli-board-san-francisco,Deli Board,,https://www.yelp.com/biz/deli-board-san-francisco,,Failed to fetch
destapas-san-francisco,Destapas,moderate_noise,https://www.yelp.com/biz/destapas-san-francisco,2026-04-22T06:30:13.358191+00:00,
dim-the-way-san-francisco,Dim The Way,,https://www.yelp.com/biz/dim-the-way-san-francisco,2026-04-22T07:32:08.190107+00:00,
dingles-public-house-san-francisco,Dingles Public House,,https://www.yelp.com/biz/dingles-public-house-san-francisco,2026-04-22T06:27:39.632757+00:00,
dining-yamamoto-san-francisco,Dining Yamamoto,,https://www.yelp.com/biz/dining-yamamoto-san-francisco,2026-04-22T06:50:25.314134+00:00,
dirty-habit-san-francisco,Dirty Habit,moderate_noise,https://www.yelp.com/biz/dirty-habit-san-francisco,2026-04-22T07:12:59.538054+00:00,
diwali-indian-cuisine-san-francisco,Diwali Indian Cuisine,,https://www.yelp.com/biz/diwali-indian-cuisine-san-francisco,2026-04-22T06:50:04.619992+00:00,
do-re-mi-san-francisco,Do Re Mi,quiet,https://www.yelp.com/biz/do-re-mi-san-francisco,2026-04-22T06:42:20.798989+00:00,
dolores-deluxe-san-francisco,Dolores Deluxe,,https://www.yelp.com/biz/dolores-deluxe-san-francisco,2026-04-22T07:15:46.106821+00:00,
doma-san-francisco-2,Doma,,https://www.yelp.com/biz/doma-san-francisco-2,2026-04-22T06:47:24.207507+00:00,
donaji-san-francisco-2,Donaji,,https://www.yelp.com/biz/donaji-san-francisco-2,2026-04-22T07:15:15.437770+00:00,
doppio-coffee-and-brunch-san-francisco,Doppio Coffee And Brunch,,https://www.yelp.com/biz/doppio-coffee-and-brunch-san-francisco,,Failed to fetch
doppio-zero-san-francisco-san-francisco,Doppio Zero,moderate_noise,https://www.yelp.com/biz/doppio-zero-san-francisco-san-francisco,2026-04-22T06:49:42.545293+00:00,
dragon-eats-san-francisco-2,Dragon Eats,,https://www.yelp.com/biz/dragon-eats-san-francisco-2,2026-04-22T07:14:22.108469+00:00,
dragoneats-san-francisco-7,Dragoneats,moderate_noise,https://www.yelp.com/biz/dragoneats-san-francisco-7,2026-04-22T07:23:34.536413+00:00,
drew-s-barbecue-san-francisco,Drew S Barbecue,,https://www.yelp.com/biz/drew-s-barbecue-san-francisco,2026-04-22T06:50:05.790539+00:00,
dumpling-home-san-francisco,Dumpling Home,,https://www.yelp.com/biz/dumpling-home-san-francisco,,Failed to fetch
dumpling-house-san-francisco,Dumpling House,,https://www.yelp.com/biz/dumpling-house-san-francisco,,Failed to fetch
dumpling-kitchen-castro-san-francisco,Dumpling Kitchen Castro,,https://www.yelp.com/biz/dumpling-kitchen-castro-san-francisco,,Failed to fetch
dumpling-kitchen-noe-valley-san-francisco-3,Dumpling Kitchen Noe Valley,moderate_noise,https://www.yelp.com/biz/dumpling-kitchen-noe-valley-san-francisco-3,2026-04-22T06:38:31.743318+00:00,
dumpling-kitchen-san-francisco,Dumpling Kitchen,,https://www.yelp.com/biz/dumpling-kitchen-san-francisco,,Failed to fetch
dumpling-specialist-san-francisco-2,Dumpling Specialist,,https://www.yelp.com/biz/dumpling-specialist-san-francisco-2,,Failed to fetch
dumpling-story-san-francisco,Dumpling Story,,https://www.yelp.com/biz/dumpling-story-san-francisco,,Failed to fetch
dumpling-story-san-francisco-3,Dumpling Story,moderate_noise,https://www.yelp.com/biz/dumpling-story-san-francisco-3,2026-04-22T06:50:11.373365+00:00,
dumpling-time-san-francisco,Dumpling Time,moderate_noise,https://www.yelp.com/biz/dumpling-time-san-francisco,2026-04-22T07:28:30.993799+00:00,
dumpling-time-thrive-city-san-francisco-2,Dumpling Time Thrive City,,https://www.yelp.com/biz/dumpling-time-thrive-city-san-francisco-2,,Failed to fetch
dv3oxYFYI1xTFgYsaUr8cg,Antigua Guatemala Restaurant,,https://www.yelp.com/biz/dv3oxYFYI1xTFgYsaUr8cg,2026-04-22T07:14:20.982161+00:00,
dynasty-dumpling-san-francisco-2,Dynasty Dumpling,,https://www.yelp.com/biz/dynasty-dumpling-san-francisco-2,,Failed to fetch
e-DRL-yR1aiREyfOs4jxwA,E Drl Yr1Aireyfos4Jxwa,,https://www.yelp.com/biz/e-DRL-yR1aiREyfOs4jxwA,2026-04-22T06:50:21.825825+00:00,
e2aA95s3lbjHu4jza-l-eA,E2Aa95S3Lbjhu4Jza L Ea,moderate_noise,https://www.yelp.com/biz/e2aA95s3lbjHu4jza-l-eA,2026-04-22T06:49:19.410346+00:00,
e3WDNQMYpLdMEmM2UV13rA,A16,moderate_noise,https://www.yelp.com/biz/e3WDNQMYpLdMEmM2UV13rA,2026-04-22T07:13:05.265754+00:00,
e5a-OMt-3yIbQIsfkvJpEg,E5A Omt 3Yibqisfkvjpeg,,https://www.yelp.com/biz/e5a-OMt-3yIbQIsfkvJpEg,2026-04-22T07:32:04.088878+00:00,
eCRpZzBx5NNHVncFzRwcmg,Francos Latin Table,moderate_noise,https://www.yelp.com/biz/eCRpZzBx5NNHVncFzRwcmg,2026-04-22T07:11:46.793066+00:00,
eH6pMooUvdCbBo7YfZjfCA,Hazies,moderate_noise,https://www.yelp.com/biz/eH6pMooUvdCbBo7YfZjfCA,2026-04-22T06:49:39.162476+00:00,
eOCVoXsOEnbr9c89RD0UEQ,Pork Store Cafe,,https://www.yelp.com/biz/eOCVoXsOEnbr9c89RD0UEQ,,Failed to fetch
eQtJR9FsTl6v-EnzVeHDcg,Elephant Sushi,moderate_noise,https://www.yelp.com/biz/eQtJR9FsTl6v-EnzVeHDcg,2026-04-22T06:25:22.892049+00:00,
eT8h3get1FDUdUyCoZPt0w,The Ramp Restaurant,,https://www.yelp.com/biz/eT8h3get1FDUdUyCoZPt0w,,Failed to fetch
eagle-cafe-san-francisco-6,Eagle Cafe,moderate_noise,https://www.yelp.com/biz/eagle-cafe-san-francisco-6,2026-04-22T07:23:47.065407+00:00,
early-to-rise-san-francisco-2,Early To Rise,moderate_noise,https://www.yelp.com/biz/early-to-rise-san-francisco-2,2026-04-22T07:23:30.757015+00:00,
eats-san-francisco,Eats,moderate_noise,https://www.yelp.com/biz/eats-san-francisco,2026-04-22T07:23:33.833989+00:00,
eatwith-san-francisco-3,Eatwith,moderate_noise,https://www.yelp.com/biz/eatwith-san-francisco-3,2026-04-22T06:48:20.359844+00:00,
ebiko-san-francisco-2,Ebiko,,https://www.yelp.com/biz/ebiko-san-francisco-2,2026-04-22T07:15:32.239680+00:00,
el-buen-comer-san-francisco-3,El Buen Comer,moderate_noise,https://www.yelp.com/biz/el-buen-comer-san-francisco-3,2026-04-22T07:32:04.554753+00:00,
el-burger-san-francisco,El Burger,,https://www.yelp.com/biz/el-burger-san-francisco,2026-04-22T06:50:08.500446+00:00,
el-farolito-san-francisco-2,El Farolito,moderate_noise,https://www.yelp.com/biz/el-farolito-san-francisco-2,2026-04-22T06:17:43.842508,
el-lopo-san-francisco-2,El Lopo,moderate_noise,https://www.yelp.com/biz/el-lopo-san-francisco-2,2026-04-22T06:48:53.643196+00:00,
el-mil-amores-restaurant-san-francisco,El Mil Amores Restaurant,moderate_noise,https://www.yelp.com/biz/el-mil-amores-restaurant-san-francisco,2026-04-22T06:27:24.040751+00:00,
el-rey-taquiza-artesanal-san-francisco,El Rey Taquiza Artesanal,moderate_noise,https://www.yelp.com/biz/el-rey-taquiza-artesanal-san-francisco,2026-04-22T07:31:48.261192+00:00,
elephant-sushi-san-francisco,Elephant Sushi,moderate_noise,https://www.yelp.com/biz/elephant-sushi-san-francisco,2026-04-22T07:13:03.285241+00:00,
elephant-sushi-san-francisco-7,Elephant Sushi,moderate_noise,https://www.yelp.com/biz/elephant-sushi-san-francisco-7,2026-04-22T06:38:12.115223+00:00,
emmitas-cafe-san-francisco,Emmitas Cafe,moderate_noise,https://www.yelp.com/biz/emmitas-cafe-san-francisco,2026-04-22T06:35:18.443776+00:00,
empress-by-boon-san-francisco,Empress By Boon,,https://www.yelp.com/biz/empress-by-boon-san-francisco,2026-04-22T06:46:49.305392+00:00,
eozQsh2UnHM9aok46zGgyA,The Pig And Whistle,,https://www.yelp.com/biz/eozQsh2UnHM9aok46zGgyA,,Failed to fetch
epic-steak-san-francisco,Epic Steak,moderate_noise,https://www.yelp.com/biz/epic-steak-san-francisco,2026-04-22T06:46:44.755223+00:00,
equal-parts-san-francisco-4,Equal Parts,,https://www.yelp.com/biz/equal-parts-san-francisco-4,2026-04-22T06:38:05.628053+00:00,
ernest-san-francisco,Ernest,moderate_noise,https://www.yelp.com/biz/ernest-san-francisco,2026-04-22T06:17:23.159838,
espetus-churrascaria-san-francisco-3,Espetus Churrascaria,moderate_noise,https://www.yelp.com/biz/espetus-churrascaria-san-francisco-3,2026-04-22T06:46:17.813810+00:00,
fHU0nD8amfRQGKIAfV7kdw,Supreme Crab Seafood Buffet,moderate_noise,https://www.yelp.com/biz/fHU0nD8amfRQGKIAfV7kdw,2026-04-22T06:30:19.399615+00:00,
fIkLJ_xpZo8py8SYTXYkPQ,Kantine,moderate_noise,https://www.yelp.com/biz/fIkLJ_xpZo8py8SYTXYkPQ,2026-04-22T07:23:42.277417+00:00,
fLd9bEYX-b-XmUDUKwBTfA,Fld9Beyx B Xmudukwbtfa,,https://www.yelp.com/biz/fLd9bEYX-b-XmUDUKwBTfA,,Failed to fetch
fW75nj_ZMwSXAYyJSwf2Dg,Mestiza,,https://www.yelp.com/biz/fW75nj_ZMwSXAYyJSwf2Dg,2026-04-22T07:23:52.408587+00:00,
fZvOxrSLjw39vkYyA466YA,Uncle Boys,moderate_noise,https://www.yelp.com/biz/fZvOxrSLjw39vkYyA466YA,2026-04-22T06:42:24.399127+00:00,
fable-san-francisco,Fable,moderate_noise,https://www.yelp.com/biz/fable-san-francisco,2026-04-22T06:18:04.465237,
falafelland-san-francisco-7,Falafelland,,https://www.yelp.com/biz/falafelland-san-francisco-7,2026-04-22T06:50:01.803153+00:00,
falasteen-san-francisco,Falasteen,,https://www.yelp.com/biz/falasteen-san-francisco,2026-04-22T06:20:42.609213,
farley-sausalito,,moderate_noise,https://www.yelp.com/biz/farley-sausalito,2026-04-22T07:11:35.598098+00:00,
farmhouse-kitchen-thai-cuisine-san-francisco,Farmhouse Kitchen Thai Cuisine,moderate_noise,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco,2026-04-22T06:49:25.851723+00:00,
fbHcw4TIxvHeIlRaGC_cEQ,The Roost,,https://www.yelp.com/biz/fbHcw4TIxvHeIlRaGC_cEQ,2026-04-22T07:14:56.899019+00:00,
fermentation-lab-san-francisco-3,Fermentation Lab,moderate_noise,https://www.yelp.com/biz/fermentation-lab-san-francisco-3,2026-04-22T06:42:06.742599+00:00,
fhOhZtDaWBEGrO9FDLGGgQ,Yuja,,https://www.yelp.com/biz/fhOhZtDaWBEGrO9FDLGGgQ,2026-04-22T06:50:11.082865+00:00,
fiery-hot-pot-and-grill-san-francisco,Fiery Hot Pot And Grill,moderate_noise,https://www.yelp.com/biz/fiery-hot-pot-and-grill-san-francisco,2026-04-22T07:12:09.901656+00:00,
fifty-vara-san-francisco,Fifty Vara,moderate_noise,https://www.yelp.com/biz/fifty-vara-san-francisco,2026-04-22T07:24:02.683490+00:00,
fikscue-san-francisco,Fikscue,,https://www.yelp.com/biz/fikscue-san-francisco,2026-04-22T06:26:15.782688+00:00,
fino-ristorante-san-francisco,Fino Ristorante,moderate_noise,https://www.yelp.com/biz/fino-ristorante-san-francisco,2026-04-22T06:49:23.539419+00:00,
fior-d-italia-san-francisco-4,Fior D Italia,moderate_noise,https://www.yelp.com/biz/fior-d-italia-san-francisco-4,2026-04-22T06:48:46.374588+00:00,
fiorella-clement-san-francisco-3,Fiorella Clement,moderate_noise,https://www.yelp.com/biz/fiorella-clement-san-francisco-3,2026-04-22T07:11:07.369454+00:00,
fiorella-polk-san-francisco,Fiorella Polk,,https://www.yelp.com/biz/fiorella-polk-san-francisco,,Failed to fetch
fiorella-sunset-san-francisco-3,Fiorella Sunset,moderate_noise,https://www.yelp.com/biz/fiorella-sunset-san-francisco-3,2026-04-22T06:48:43.730043+00:00,
firefly-restaurant-san-francisco-4,Firefly Restaurant,moderate_noise,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4,2026-04-22T06:35:20.750630+00:00,
fish-in-the-box-san-francisco,Fish In The Box,moderate_noise,https://www.yelp.com/biz/fish-in-the-box-san-francisco,2026-04-22T06:35:34.808158+00:00,
flora-king-san-francisco-3,Flora King,,https://www.yelp.com/biz/flora-king-san-francisco-3,2026-04-22T06:27:00.138281+00:00,
florio-bar-and-cafe-san-francisco,Florio Bar And Cafe,moderate_noise,https://www.yelp.com/biz/florio-bar-and-cafe-san-francisco,2026-04-22T07:14:04.417645+00:00,
flour-water-san-francisco,Flour Water,loud,https://www.yelp.com/biz/flour-water-san-francisco,2026-04-22T07:13:07.328603+00:00,
fog-harbor-fish-house-san-francisco-2,Fog Harbor Fish House,moderate_noise,https://www.yelp.com/biz/fog-harbor-fish-house-san-francisco-2,2026-04-22T06:18:32.345724,
fogo-de-ch,Fogo De Ch,,https://www.yelp.com/biz/fogo-de-ch,,Failed to fetch
foreign-cinema-san-francisco,Foreign Cinema,moderate_noise,https://www.yelp.com/biz/foreign-cinema-san-francisco,2026-04-22T06:48:34.305549+00:00,
fort-point-valencia-san-francisco-4,Fort Point Valencia,moderate_noise,https://www.yelp.com/biz/fort-point-valencia-san-francisco-4,2026-04-22T07:30:17.529689+00:00,
four-chairs-san-francisco,Four Chairs,moderate_noise,https://www.yelp.com/biz/four-chairs-san-francisco,2026-04-22T06:17:39.044448,
four-kings-,Four Kings ,,https://www.yelp.com/biz/four-kings-,,Failed to fetch
frances-san-francisco,Frances,loud,https://www.yelp.com/biz/frances-san-francisco,2026-04-22T06:27:32.449095+00:00,
franciscan-crab-restaurant-san-francisco-2,Franciscan Crab Restaurant,moderate_noise,https://www.yelp.com/biz/franciscan-crab-restaurant-san-francisco-2,2026-04-22T07:11:42.200240+00:00,
francos-latin-table-san-francisco-2,Francos Latin Table,moderate_noise,https://www.yelp.com/biz/francos-latin-table-san-francisco-2,2026-04-22T07:12:57.406876+00:00,
frank-grizzly-s-san-francisco,Frank Grizzly S,,https://www.yelp.com/biz/frank-grizzly-s-san-francisco,,Failed to fetch
frascati-san-francisco,Frascati,moderate_noise,https://www.yelp.com/biz/frascati-san-francisco,2026-04-22T07:14:04.214264+00:00,
freekeh-san-francisco,Freekeh,moderate_noise,https://www.yelp.com/biz/freekeh-san-francisco,2026-04-22T07:14:52.266458+00:00,
frenchie-wine-bar-san-francisco,Frenchie Wine Bar,,https://www.yelp.com/biz/frenchie-wine-bar-san-francisco,2026-04-22T06:50:18.111136+00:00,
fresh-elements-daly-city,Fresh Elements Daly City,moderate_noise,https://www.yelp.com/biz/fresh-elements-daly-city,2026-04-22T07:12:43.575377+00:00,
friends-only-san-francisco,Friends Only,,https://www.yelp.com/biz/friends-only-san-francisco,2026-04-22T06:41:53.702616+00:00,
fu-hui-hua-san-francisco,Fu Hui Hua,,https://www.yelp.com/biz/fu-hui-hua-san-francisco,2026-04-22T06:40:25.973050+00:00,
gBRcrJfLWyG0_Lb0G_wBqA,Ocean Beach Cafe,moderate_noise,https://www.yelp.com/biz/gBRcrJfLWyG0_Lb0G_wBqA,2026-04-22T07:23:20.125895+00:00,
gSOgwb7pPsHYCzFxrTy8lw,Banan,,https://www.yelp.com/biz/gSOgwb7pPsHYCzFxrTy8lw,2026-04-22T07:32:01.642805+00:00,
gXY-VdMpB3Fh4WXyulc9kQ,Fresh Elements Daly City,moderate_noise,https://www.yelp.com/biz/gXY-VdMpB3Fh4WXyulc9kQ,2026-04-22T07:13:01.271511+00:00,
gada-san-francisco,Gada,,https://www.yelp.com/biz/gada-san-francisco,2026-04-22T06:37:42.550470+00:00,
gai-chicken-rice-san-francisco,Gai Chicken Rice,,https://www.yelp.com/biz/gai-chicken-rice-san-francisco,,Failed to fetch
galinette-san-francisco-3,Galinette,moderate_noise,https://www.yelp.com/biz/galinette-san-francisco-3,2026-04-22T07:12:15.768804+00:00,
ganji-san-francisco,Ganji,moderate_noise,https://www.yelp.com/biz/ganji-san-francisco,2026-04-22T06:17:01.375715,
gao-viet-kitchen-and-bar-san-francisco-4,Gao Viet Kitchen And Bar,loud,https://www.yelp.com/biz/gao-viet-kitchen-and-bar-san-francisco-4,2026-04-22T06:49:06.763382+00:00,
garaje-san-francisco,Garaje,,https://www.yelp.com/biz/garaje-san-francisco,,Failed to fetch
garibaldis-san-francisco-2,Garibaldis,moderate_noise,https://www.yelp.com/biz/garibaldis-san-francisco-2,2026-04-22T06:48:50.099768+00:00,
gary-danko-san-francisco,Gary Danko,moderate_noise,https://www.yelp.com/biz/gary-danko-san-francisco,2026-04-22T06:46:09.302748+00:00,
georgian-cheese-boat-san-francisco,Georgian Cheese Boat,,https://www.yelp.com/biz/georgian-cheese-boat-san-francisco,2026-04-22T07:14:24.822037+00:00,
ggGm83VrQAZS0um1uhiSEw,Original Joes Westlake Daly City 5,moderate_noise,https://www.yelp.com/biz/ggGm83VrQAZS0um1uhiSEw,2026-04-22T07:13:53.462507+00:00,
go-chicken-san-francisco,Go Chicken,,https://www.yelp.com/biz/go-chicken-san-francisco,2026-04-22T06:26:31.166404+00:00,
go-duck-yourself-san-francisco-3,Go Duck Yourself,moderate_noise,https://www.yelp.com/biz/go-duck-yourself-san-francisco-3,2026-04-22T06:25:18.303320+00:00,
gokumi-sushi-san-francisco,Gokumi Sushi,,https://www.yelp.com/biz/gokumi-sushi-san-francisco,2026-04-22T06:49:52.126001+00:00,
gola-san-francisco,Gola,moderate_noise,https://www.yelp.com/biz/gola-san-francisco,2026-04-22T06:29:43.308884+00:00,
golden-eye-social-san-francisco,Golden Eye Social,,https://www.yelp.com/biz/golden-eye-social-san-francisco,2026-04-22T07:15:18.721204+00:00,
good-evening-thursday-san-francisco,Good Evening Thursday,,https://www.yelp.com/biz/good-evening-thursday-san-francisco,2026-04-22T07:13:32.965413+00:00,
good-good-culture-club-san-francisco,Good Good Culture Club,loud,https://www.yelp.com/biz/good-good-culture-club-san-francisco,2026-04-22T06:28:40.165242+00:00,
gozu-san-francisco,Gozu,moderate_noise,https://www.yelp.com/biz/gozu-san-francisco,2026-04-22T06:48:16.222543+00:00,
gqVl3RprESEqkIPeJH0yOg,Zazie,moderate_noise,https://www.yelp.com/biz/gqVl3RprESEqkIPeJH0yOg,2026-04-22T06:34:55.285638+00:00,
grasso-sf-san-francisco,Grasso Sf,,https://www.yelp.com/biz/grasso-sf-san-francisco,2026-04-22T06:50:08.068864+00:00,
greens-restaurant-san-francisco-5,Greens Restaurant,moderate_noise,https://www.yelp.com/biz/greens-restaurant-san-francisco-5,2026-04-22T07:12:57.450669+00:00,
grubstake-diner-san-francisco,Grubstake Diner,moderate_noise,https://www.yelp.com/biz/grubstake-diner-san-francisco,2026-04-22T07:24:12.980432+00:00,
gumbo-social-san-francisco,Gumbo Social,,https://www.yelp.com/biz/gumbo-social-san-francisco,,Failed to fetch
gyGuN5xkC2-gBFf2WAIPkw,Luisas Restaurant,,https://www.yelp.com/biz/gyGuN5xkC2-gBFf2WAIPkw,2026-04-22T06:50:12.127283+00:00,
gyu-kaku-japanese-bbq-san-francisco-2,Gyu Kaku Japanese Bbq,moderate_noise,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-san-francisco-2,2026-04-22T07:12:15.915939+00:00,
hNMEYUD9ALOFrrEX5K5bzA,Dumpling Kitchen Noe Valley,moderate_noise,https://www.yelp.com/biz/hNMEYUD9ALOFrrEX5K5bzA,2026-04-22T06:39:41.983287+00:00,
haRxyAo2QFl7sJukqKsRJw,Milos Taverna,,https://www.yelp.com/biz/haRxyAo2QFl7sJukqKsRJw,2026-04-22T06:39:25.740321+00:00,
habibi-falafel-san-francisco,Habibi Falafel,,https://www.yelp.com/biz/habibi-falafel-san-francisco,2026-04-22T07:14:15.633729+00:00,
hai-ky-noodles-san-francisco,Hai Ky Noodles,,https://www.yelp.com/biz/hai-ky-noodles-san-francisco,,Failed to fetch
hamburguesa-bar-san-francisco,Hamburguesa Bar,loud,https://www.yelp.com/biz/hamburguesa-bar-san-francisco,2026-04-22T06:37:56.423600+00:00,
han-il-kwan-san-francisco,Han Il Kwan,moderate_noise,https://www.yelp.com/biz/han-il-kwan-san-francisco,2026-04-22T06:48:53.311366+00:00,
hardwood-bar-and-smokery-san-francisco-2,Hardwood Bar And Smokery,moderate_noise,https://www.yelp.com/biz/hardwood-bar-and-smokery-san-francisco-2,2026-04-22T06:26:24.109543+00:00,
harris-restaurant-san-francisco,Harris Restaurant,moderate_noise,https://www.yelp.com/biz/harris-restaurant-san-francisco,2026-04-22T06:46:21.972915+00:00,
haru-by-sams-san-francisco-2,Haru By Sams,,https://www.yelp.com/biz/haru-by-sams-san-francisco-2,2026-04-22T07:14:18.641137+00:00,
hashiri-san-francisco-san-francisco,Hashiri,quiet,https://www.yelp.com/biz/hashiri-san-francisco-san-francisco,2026-04-22T06:46:13.088581+00:00,
hayes-street-grill-san-francisco,Hayes Street Grill,moderate_noise,https://www.yelp.com/biz/hayes-street-grill-san-francisco,2026-04-22T07:11:52.509996+00:00,
hayz-dog-san-francisco,Hayz Dog,moderate_noise,https://www.yelp.com/biz/hayz-dog-san-francisco,2026-04-22T07:29:03.299515+00:00,
hazies-san-francisco,Hazies,moderate_noise,https://www.yelp.com/biz/hazies-san-francisco,2026-04-22T06:27:02.233177+00:00,
healthyish-republic-san-francisco,Healthyish Republic,,https://www.yelp.com/biz/healthyish-republic-san-francisco,,Failed to fetch
hed-11-san-francisco,Hed 11,,https://www.yelp.com/biz/hed-11-san-francisco,2026-04-22T06:46:21.452474+00:00,
hed-verythai-san-francisco,Hed Verythai,,https://www.yelp.com/biz/hed-verythai-san-francisco,,Failed to fetch
heirloom-cafe-san-francisco,Heirloom Cafe,moderate_noise,https://www.yelp.com/biz/heirloom-cafe-san-francisco,2026-04-22T07:11:56.854707+00:00,
heist-restaurant-san-francisco-2,Heist Restaurant,moderate_noise,https://www.yelp.com/biz/heist-restaurant-san-francisco-2,2026-04-22T07:24:51.288666+00:00,
heroic-italian-san-francisco-5,Heroic Italian,,https://www.yelp.com/biz/heroic-italian-san-francisco-5,2026-04-22T07:15:26.266358+00:00,
hi-hat-san-francisco,Hi Hat,,https://www.yelp.com/biz/hi-hat-san-francisco,2026-04-22T07:15:54.467248+00:00,
hi-nrg-san-francisco,Hi Nrg,loud,https://www.yelp.com/biz/hi-nrg-san-francisco,2026-04-22T06:51:27.176025+00:00,
high-treason-san-francisco,High Treason,,https://www.yelp.com/biz/high-treason-san-francisco,,Failed to fetch
hilda-and-jesse-san-francisco,Hilda And Jesse,moderate_noise,https://www.yelp.com/biz/hilda-and-jesse-san-francisco,2026-04-22T06:46:52.998443+00:00,
hillstone-san-francisco-4,Hillstone,moderate_noise,https://www.yelp.com/biz/hillstone-san-francisco-4,2026-04-22T06:49:36.844698+00:00,
hinata-san-francisco,Hinata,moderate_noise,https://www.yelp.com/biz/hinata-san-francisco,2026-04-22T06:48:26.431372+00:00,
hinodeya-japantown-san-francisco-2,Hinodeya Japantown,loud,https://www.yelp.com/biz/hinodeya-japantown-san-francisco-2,2026-04-22T07:24:41.333657+00:00,
hog-island-oyster-san-francisco-2,Hog Island Oyster,moderate_noise,https://www.yelp.com/biz/hog-island-oyster-san-francisco-2,2026-04-22T06:16:10.277205,
hokkaido-sashimi-marketplace-san-francisco,Hokkaido Sashimi Marketplace,,https://www.yelp.com/biz/hokkaido-sashimi-marketplace-san-francisco,,Failed to fetch
holy-crepe-san-francisco-3,Holy Crepe,,https://www.yelp.com/biz/holy-crepe-san-francisco-3,2026-04-22T07:15:17.301135+00:00,
holyshred-san-francisco-2,Holyshred,,https://www.yelp.com/biz/holyshred-san-francisco-2,2026-04-22T07:15:13.744249+00:00,
home-plate-san-francisco,Home Plate,moderate_noise,https://www.yelp.com/biz/home-plate-san-francisco,2026-04-22T07:23:57.426298+00:00,
homey-kitchen-san-francisco,Homey Kitchen,,https://www.yelp.com/biz/homey-kitchen-san-francisco,2026-04-22T06:40:05.992026+00:00,
hons-wun-tun-house-san-francisco-3,Hons Wun Tun House,loud,https://www.yelp.com/biz/hons-wun-tun-house-san-francisco-3,2026-04-22T06:25:44.221191+00:00,
hook-fish-san-francisco-6,Hook Fish,,https://www.yelp.com/biz/hook-fish-san-francisco-6,,Failed to fetch
horsefeather-san-francisco-5,Horsefeather,moderate_noise,https://www.yelp.com/biz/horsefeather-san-francisco-5,2026-04-22T06:37:31.953529+00:00,
hot-johnnie-s-smokehouse-san-francisco-13,Hot Johnnie S Smokehouse,moderate_noise,https://www.yelp.com/biz/hot-johnnie-s-smokehouse-san-francisco-13,2026-04-22T07:14:35.959857+00:00,
hot-zushi-san-francisco,Hot Zushi,quiet,https://www.yelp.com/biz/hot-zushi-san-francisco,2026-04-22T07:14:35.195333+00:00,
hotpot-champ-san-francisco-2,Hotpot Champ,moderate_noise,https://www.yelp.com/biz/hotpot-champ-san-francisco-2,2026-04-22T07:13:41.552137+00:00,
